ID,Role,Reference Document Type,If user is the owner,Level,Select,Read,Write,Create,Delete,Submit,Cancel,Amend,Report,Export,Import,Set User Permissions,Share,Print,Email
"""7980592531""",Accounts User,Cost Center,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"""ad3e0e3d00""",Sales User,Cost Center,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""9277e10ea2""",Purchase User,Cost Center,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""9db0df8a94""",Accounts Manager,Cost Center,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""6940a677b9""",Auditor,Cost Center,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"""ca262a02b4""",Employee Self Service,Cost Center,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""1655dc4c08""",System Manager,Employee Grade,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""201f708693""",HR User,Employee Grade,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""aa747fdf49""",HR Manager,Employee Grade,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""1c65a335b6""",Employee Self Service,Employee Grade,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""15eb064d14""",Employee,Loan Type,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""0d6490dea8""",Loan Manager,Loan Type,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""71af7ec5bf""",Employee Self Service,Loan Type,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""1e396c399d""",System Manager,Gender,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""2fd7329e36""",All,Gender,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""e83892e429""",Employee Self Service,Gender,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""13d34a9fb2""",HR Manager,Payroll Entry,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"""4d27e51f10""",Employee Self Service,Payroll Entry,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""74bf3b75a3""",HR Manager,Leave Type,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""192b815ff8""",Employee,Leave Type,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""d797ea8180""",HR User,Leave Type,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""ed86473c6b""",Employee Self Service,Leave Type,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""5bbe12d607""",System Manager,Employee Tax Exemption Category,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""76a8d05625""",HR Manager,Employee Tax Exemption Category,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""1a9c3e8326""",HR User,Employee Tax Exemption Category,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
