name,item_code,item_group,short_name,stock_uom,variant_of,item_name,is_chronic,gst_hsn_code,is_nil_exempt,is_non_gst,requires_sample,is_item_from_hub,product_route,classification,sub_classification,vaccine_type,dosage,sub_preparation_type,additional_label_info,disabled,allow_alternative_item,is_stock_item,include_item_in_manufacturing,is_consignment,is_cssd_package,opening_stock,valuation_rate,standard_rate,is_fixed_asset,auto_create_assets,asset_category,item_barcode,asset_naming_series,over_delivery_receipt_allowance,over_billing_allowance,brand,description,shelf_life_in_days,end_of_life,default_material_request_type,valuation_method,warranty_period,weight_per_unit,weight_uom,has_batch_no,create_new_batch,batch_number_series,has_expiry_date,retain_sample,sample_quantity,has_serial_no,serial_no_series,has_variants,variant_based_on,is_purchase_item,purchase_uom,min_order_qty,safety_stock,lead_time_days,last_purchase_rate,is_customer_provided_item,customer,delivered_by_supplier,country_of_origin,customs_tariff_number,sales_uom,is_sales_item,grant_commission,max_discount,deferred_revenue_account,enable_deferred_revenue,no_of_months,deferred_expense_account,enable_deferred_expense,no_of_months_exp,quality_inspection_template,inspection_required_before_purchase,inspection_required_before_delivery,default_bom,is_sub_contracted_item,default_item_manufacturer,default_manufacturer_part_no,publish_in_hub,hub_category_to_publish,hub_warehouse,synced_with_hub,emergency_medication,published_in_website,display_name,generic_drug,product_type,~,name,alergy,~,name,barcode_type,~,name,warehouse,warehouse_reorder_level,material_request_type,warehouse_group,warehouse_reorder_qty,~,name,uom,conversion_factor,~,name,attribute,variant_of,attribute_value,numeric_values,from_range,increment,to_range,~,name,company,default_warehouse,default_price_list,default_discount_account,buying_cost_center,default_supplier,expense_account,selling_cost_center,income_account,~,name,supplier,supplier_part_no,~,name,ref_code,customer_name,customer_group,~,name,item_tax_template,tax_category,valid_from,minimum_net_rate,maximum_net_rate
"""PRE2""",PRE2,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,PRED-FORTE EYE DROPS 5ML-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,1,0,0,1,1,0,0,0,0,1100,0,0,,,,0,0,,PRED-FORTE EYE DROPS 5ML-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PRED-FORTE EYE DROPS 5ML-PD,GERTIES-GEN GEN0649 - Prednisolone,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""e980b43e92""",Bottle,1,,,,,,,,,,,"""1778cc3ec3""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PRO1""",PRO1,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,PROBETA DROPS-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,100,0,0,,,,0,0,,PROBETA DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PROBETA DROPS-PD,GERTIES-GEN GEN0095 - Betamethasone,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""527e3688b1""",Bottle,1,,,,,,,,,,,"""79b055e01a""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PRO158673""",PRO158673,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,PROBETA N DROPS - OUTREACH,0,,0,0,0,0,Eye/Ear/Nose Drop,,,,,Eye/Ear/Nose Drop,0,0,0,1,1,0,0,0,0,140,0,0,,,,0,0,,PROBETA N DROPS - OUTREACH,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PROBETA N DROPS - OUTREACH,GERTIES-GEN GEN0102 - Betamethasone+Neomycin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""29c9296931""",Bottle,1,,,,,,,,,,,"""d509203597""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PRO2""",PRO2,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,PROBETA N DROPS-PD,0,,0,0,0,0,Eye/Ear/Nose Drop,,,,,Eye/Ear/Nose Drop,0,0,0,1,1,0,0,0,0,140,0,0,,,,0,0,,PROBETA N DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PROBETA N DROPS-PD,GERTIES-GEN GEN0102 - Betamethasone+Neomycin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""c2ffd15c02""",Bottle,1,,,,,,,,,,,"""7c598ca11d""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PRO392011""",PRO392011,Granules & Powder,Granules & Powder,Sachets,,PROMIMBA POCD SATCHET,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,415,0,0,,,,0,0,,PROMIMBA POCD SATCHET,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PROMIMBA POCD SATCHET,"GERTIES-GEN GEN360681 - Myo-Inositol, L-Methylfolate & Calcium",Granules & Powder,,,,,,,,,,,,,,,"""a18ade600f""",Sachets,1,,,,,,,,,,,"""fa3728510a""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PRO55920""",PRO55920,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,PROLOXIN EYE/EAR DROPS (CIPROFLOXACIN) - PD,0,,0,0,0,0,Eye/Ear Drop,,,,,Eye/Ear Drop,0,0,0,1,1,0,0,0,0,160,0,0,,,,0,0,,PROLOXIN EYE/EAR DROPS (CIPROFLOXACIN) - PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PROLOXIN EYE/EAR DROPS (CIPROFLOXACIN) - PD,GERTIES-GEN GEN0186 - Ciprofloxacin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""958f34afcb""",Bottle,1,,,,,,,,,,,"""c91aefdea3""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""QUE1""",QUE1,Granules & Powder,Granules & Powder,Sachets,,QUESTRAN SATCHETS-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,150,0,0,,,,0,0,,QUESTRAN SATCHETS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,QUESTRAN SATCHETS-PD,GERTIES-GEN GEN0179 - Cholestyramine,Granules & Powder,,,,,,,,,,,,,,,"""cc3f8fd4b8""",Sachets,1,,,,,,,,,,,"""b49cb583ac""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""QUI2""",QUI2,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,QUININE 300MG TABS-PD,0,,0,0,0,0,Oral,UploadData,,,mg,Tablet,0,1,0,1,1,0,0,0,0,10,0,0,,,,0,0,,QUININE 300MG TABS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,QUININE 300MG TABS-PD,GERTIES-GEN GEN0668 - quiNINE Sulphate,"Tablets, Capsules and Lozenges",,,,,,,,,,,,,,,"""e0e2546af2""",Tablet,1,,,,,,,,,,,"""0452b1c4f0""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""REF67237""",REF67237,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,REFRESH TEARS EYE DROPS - PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,1280,0,0,,,,0,0,,REFRESH TEARS EYE DROPS - PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,REFRESH TEARS EYE DROPS - PD,GERTIES-GEN GEN0064 - Artificial tears,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""866d285402""",Bottle,1,,,,,,,,,,,"""b12c09dbaa""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""RES1""",RES1,Granules & Powder,Granules & Powder,Gram,,RESONIUM POWDER-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,30,0,0,,,,0,0,,RESONIUM POWDER-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,RESONIUM POWDER-PD,GERTIES-GEN GEN02032 - RESONIUM,Granules & Powder,,,,,,,,,,,,,,,"""c37cf9a0d6""",Gram,1,,,,,,,,,,,"""d0322c0752""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""SAB2""",SAB2,Granules & Powder,Granules & Powder,Sachets,,SABRIL SACHETS (VIGABATRIN)-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,180,0,0,,,,0,0,,SABRIL SACHETS (VIGABATRIN)-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,SABRIL SACHETS (VIGABATRIN)-PD,GERTIES-GEN GEN0819 - Vigabatrim,Granules & Powder,,,,,,,,,,,,,,,"""91ff31d65a""",Sachets,1,,,,,,,,,,,"""47ab74ef7a""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""SAL10""",SAL10,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,SALINAL DROPS-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,385,0,0,,,,0,0,,SALINAL DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,SALINAL DROPS-PD,GERTIES-GEN GEN0711 - Simethicone,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""205097da75""",Bottle,1,,,,,,,,,,,"""d3cefeeac7""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""SIC1""",SIC1,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,SICCAPOS EYE GEL 10G-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,1,0,0,1,1,0,0,0,0,730,0,0,,,,0,0,,SICCAPOS EYE GEL 10G-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,SICCAPOS EYE GEL 10G-PD,GERTIES-GEN GEN0064 - Artificial tears,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""94cead3c60""",Bottle,1,,,,,,,,,,,"""16f40c1ba5""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""SIM2""",SIM2,Granules & Powder,Granules & Powder,Tin,,SIMILAC MILK 2-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,1960,0,0,,,,0,0,,SIMILAC MILK 2-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,SIMILAC MILK 2-PD,GERTIES-GEN GEN11248 - SIMILAC,Granules & Powder,,,,,,,,,,,,,,,"""a69e5df793""",Tin,1,,,,,,,,,,,"""0ab5fd246b""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""SOL314225""",SOL314225,Granules & Powder,Granules & Powder,Sachets,,SOLO 4MG GRANULES-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,40,0,0,,,,0,0,,SOLO 4MG GRANULES-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,SOLO 4MG GRANULES-PD,GERTIES-GEN GEN0545 - Montelukast,Granules & Powder,,,,,,,,,,,,,,,"""eaef759f6f""",Sachets,1,,,,,,,,,,,"""0bb1db6a1a""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""SUN251048""",SUN251048,Granules & Powder,Granules & Powder,Sachets,,SUNDE SATCHETS (CHOLECALCIFEROL 60 000 I.U),0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,150,0,0,,,,0,0,,SUNDE SATCHETS (CHOLECALCIFEROL 60 000 I.U),0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,SUNDE SATCHETS (CHOLECALCIFEROL 60 000 I.U),GERTIES-GEN GEN0178 - Cholecalciferol,Granules & Powder,,,,,,,,,,,,,,,"""78cc15fbb0""",Sachets,1,,,,,,,,,,,"""aaab582f8f""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""TET5""",TET5,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Tube,,TETRACYCLINE 1% EYE OINT.-PD,0,,0,0,0,0,Eye Ointment,,,,,Eye Ointment,0,0,0,1,1,0,0,0,0,50,0,0,,,,0,0,,TETRACYCLINE 1% EYE OINT.-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,TETRACYCLINE 1% EYE OINT.-PD,GERTIES-GEN GEN0767 - Tetracycline,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""ac8e47ad19""",Tube,1,,,,,,,,,,,"""9c12c2f3db""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""TET8""",TET8,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Tube,,TETRACYCLINE 1% EYE OINT- OUTREACH,0,,0,0,0,0,Eye Ointment,,,,,Eye Ointment,0,0,0,1,1,0,0,0,0,20,0,0,,,,0,0,,TETRACYCLINE 1% EYE OINT- OUTREACH,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,TETRACYCLINE 1% EYE OINT- OUTREACH,GERTIES-GEN GEN0767 - Tetracycline,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""801eadb534""",Tube,1,,,,,,,,,,,"""50ad85461b""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""THI68490""",THI68490,Granules & Powder,Granules & Powder,Tin,,THICK AND EASY,0,,0,0,0,0,Oral,,,,,Granules & Powder,1,0,0,1,1,0,0,0,0,3585,0,0,,,,0,0,,THICK AND EASY,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,THICK AND EASY,GERTIES-GEN GEN0539 - Infant Formula for Minor Digestive Problems (Antiregurgitation),Granules & Powder,,,,,,,,,,,,,,,"""028eac576d""",Tin,1,,,,,,,,,,,"""203974efef""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""TIM1""",TIM1,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,TIMOLOL EYE DROPS 0.5%,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,1,0,0,1,1,0,0,0,0,920,0,0,,,,0,0,,TIMOLOL EYE DROPS 0.5%,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,TIMOLOL EYE DROPS 0.5%,GERTIES-GEN GEN0774 - Timolol,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""070590fee2""",Bottle,1,,,,,,,,,,,"""2397c4f3ff""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""TOB1""",TOB1,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,TOBRADEX EYE DROPS-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,1,0,0,1,1,0,0,0,0,750,0,0,,,,0,0,,TOBRADEX EYE DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,TOBRADEX EYE DROPS-PD,GERTIES-GEN GEN0250 - Dexamethasone+Tobramycin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""8856284892""",Bottle,1,,,,,,,,,,,"""8347c37333""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""TOB2""",TOB2,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,TOBREX EYE DROPS-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,1,0,0,1,1,0,0,0,0,860,0,0,,,,0,0,,TOBREX EYE DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,TOBREX EYE DROPS-PD,GERTIES-GEN GEN0777 - Tobramycin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""0f30b382b8""",Bottle,1,,,,,,,,,,,"""49f4a0f6de""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""TOB3""",TOB3,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Tube,,TOBRADEX EYE OINT-PD,0,,0,0,0,0,Eye Ointment,UploadData,,,,Ointment,1,0,0,1,1,0,0,0,0,740,0,0,,,,0,0,,TOBRADEX EYE OINT-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,TOBRADEX EYE OINT-PD,GERTIES-GEN GEN0250 - Dexamethasone+Tobramycin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""73bbca8a29""",Tube,1,,,,,,,,,,,"""a861b1b103""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""VIG22083""",VIG22083,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,VIGAMOX EYE DROPS 0.5% -PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,3250,0,0,,,,0,0,,VIGAMOX EYE DROPS 0.5% -PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,VIGAMOX EYE DROPS 0.5% -PD,GERTIES-GEN GEN0549 - Moxifloxacin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""24730aa22d""",Bottle,1,,,,,,,,,,,"""e1b12e7ee7""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""VIS1""",VIS1,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,VISTAMETHASONE E/E/N. DROP-PD,0,,0,0,0,0,Eye/Ear/Nose Drop,,,,,Eye/Ear/Nose Drop,0,0,0,1,1,0,0,0,0,385,0,0,,,,0,0,,VISTAMETHASONE E/E/N. DROP-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,VISTAMETHASONE E/E/N. DROP-PD,GERTIES-GEN GEN0095 - Betamethasone,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""dfde340606""",Bottle,1,,,,,,,,,,,"""43909770bd""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""VISggg3""",VISggg3,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,VISINE EYE DROPS,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,1,0,0,1,1,0,0,0,0,1080,0,0,,,,0,0,,VISINE EYE DROPS,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,VISINE EYE DROPS,GERTIES-GEN GEN0768 - Tetrahydrozoline,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""d8b01291df""",Bottle,1,,,,,,,,,,,"""45c530ebed""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""VOL19263""",VOL19263,Granules & Powder,Granules & Powder,Sachets,,VOLTFAST SACHETS 50MG-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,120,0,0,,,,0,0,,VOLTFAST SACHETS 50MG-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,VOLTFAST SACHETS 50MG-PD,GERTIES-GEN GEN0257 - Diclofenac potassium,Granules & Powder,,,,,,,,,,,,,,,"""160b02c549""",Sachets,1,,,,,,,,,,,"""dddc89fd74""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""WAX1""",WAX1,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,WAXSOL EAR DROPS-PD,0,,0,0,0,0,Ear Drop,,,,,Ear Drop,1,0,0,1,1,0,0,0,0,680,0,0,,,,0,0,,WAXSOL EAR DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,WAXSOL EAR DROPS-PD,GERTIES-GEN GEN268935 - WAXSOL,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""0912347ea2""",Bottle,1,,,,,,,,,,,"""33c14cc6c7""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
